6,HOU,PHX
42,HOU,PHX
47,HOU,SAN
135,HOU,SAN
2,HOU,SAT
155,HOU,SAT
17,HOU,STL
33,HOU,TPA
9,HOU,TPA
21,HOU,TPA
1,HOU,ABQ
4,HOU,ABQ
2,HOU,AUS
12,HOU,AUS
24,HOU,BHM
1,HOU,BHM
3,HOU,BNA
14,HOU,BWI
4,HOU,BWI
28,HOU,BWI
38,HOU,CRP
10,HOU,CRP
11,HOU,CRP
1,HOU,DAL
1,HOU,DAL
22,HOU,DAL
15,HOU,DAL
49,HOU,DAL
35,HOU,DAL
19,HOU,DAL
31,HOU,DAL
8,HOU,DAL
18,HOU,DAL
11,HOU,DAL
2,HOU,DAL
11,HOU,DEN
35,HOU,DEN
68,HOU,DEN
5,HOU,DEN
39,HOU,ECP
18,HOU,ECP
4,HOU,FLL
31,HOU,GSP
29,HOU,HRL
7,HOU,HRL
7,HOU,HRL
22,HOU,HRL
3,HOU,HRL
25,HOU,JAN
38,HOU,JAN
29,HOU,JAX
101,HOU,LAS
54,HOU,LAS
16,HOU,LAX
7,HOU,LAX
9,HOU,LAX
9,HOU,LIT
29,HOU,MAF
17,HOU,MCO
2,HOU,MCO
5,HOU,MCO
1,HOU,MCO
37,HOU,MDW
56,HOU,MDW
2,HOU,MDW
2,HOU,MDW
5,HOU,MSY
8,HOU,MSY
18,HOU,MSY
33,HOU,MSY
2,HOU,MSY
8,HOU,OAK
21,HOU,OKC
5,HOU,OKC
14,HOU,OKC
2,HOU,PHL
29,HOU,PHX
46,HOU,PHX
1,HOU,SAT
16,HOU,SAT
8,HOU,SAT
8,HOU,STL
13,HOU,STL
18,HOU,TPA
4,HOU,TPA
11,HOU,ABQ
3,HOU,ABQ
5,HOU,ABQ
5,HOU,AUS
58,HOU,AUS
23,HOU,AUS
41,HOU,AUS
102,HOU,BHM
22,HOU,BHM
1,HOU,BNA
44,HOU,BNA
59,HOU,BNA
9,HOU,BNA
41,HOU,BWI
69,HOU,BWI
5,HOU,BWI
90,HOU,BWI
62,HOU,CHS
13,HOU,CRP
10,HOU,CRP
79,HOU,CRP
19,HOU,DAL
4,HOU,DAL
6,HOU,DAL
12,HOU,DAL
4,HOU,DAL
21,HOU,DAL
1,HOU,DAL
2,HOU,DAL
46,HOU,DAL
1,HOU,DAL
6,HOU,DAL
4,HOU,DAL
8,HOU,DAL
18,HOU,DAL
11,HOU,DAL
38,HOU,DAL
33,HOU,DAL
88,HOU,DAL
1,HOU,DAL
11,HOU,DEN
78,HOU,DEN
4,HOU,DEN
34,HOU,DEN
50,HOU,ECP
24,HOU,ECP
4,HOU,ELP
87,HOU,FLL
39,HOU,FLL
42,HOU,GSP
81,HOU,HRL
39,HOU,HRL
53,HOU,HRL
8,HOU,HRL
82,HOU,JAN
49,HOU,JAN
33,HOU,JAN
90,HOU,JAX
1,HOU,LAS
57,HOU,LAS
110,HOU,LAS
4,HOU,LAS
47,HOU,LAX
88,HOU,LAX
153,HOU,LAX
120,HOU,LIT
45,HOU,MAF
77,HOU,MAF
167,HOU,MCO
46,HOU,MCO
33,HOU,MCO
84,HOU,MCO
56,HOU,MCO
18,HOU,MDW
4,HOU,MDW
3,HOU,MDW
77,HOU,MDW
36,HOU,MDW
150,HOU,MDW
31,HOU,MSY
5,HOU,MSY
8,HOU,MSY
4,HOU,MSY
23,HOU,MSY
1,HOU,MSY
69,HOU,MSY
92,HOU,MSY
61,HOU,MSY
38,HOU,OAK
64,HOU,OAK
31,HOU,OKC
37,HOU,OKC
41,HOU,PHL
5,HOU,PHX
53,HOU,PHX
8,HOU,PHX
4,HOU,PHX
51,HOU,SAN
78,HOU,SAN
30,HOU,SAT
59,HOU,SAT
17,HOU,SAT
56,HOU,SAT
94,HOU,SAT
108,HOU,STL
104,HOU,STL
5,HOU,STL
57,HOU,TPA
73,HOU,TPA
34,HOU,TPA
33,HOU,TPA
15,HOU,TUL
5,HOU,TUL
105,HOU,TUL
7,HOU,ABQ
6,HOU,ABQ
22,HOU,AUS
54,HOU,AUS
18,HOU,BHM
1,HOU,BHM
1,HOU,BNA
5,HOU,BNA
1,HOU,BNA
3,HOU,BWI
1,HOU,BWI
55,HOU,BWI
104,HOU,CRP
1,HOU,DAL
1,HOU,DAL
4,HOU,DAL
71,HOU,DAL
35,HOU,DAL
51,HOU,DAL
6,HOU,DAL
101,HOU,DAL
63,HOU,DAL
24,HOU,DAL
6,HOU,DAL
29,HOU,DAL
2,HOU,DAL
19,HOU,DAL
21,HOU,DAL
12,HOU,DAL
4,HOU,DEN
1,HOU,DEN
32,HOU,DEN
3,HOU,ECP
76,HOU,ELP
16,HOU,ELP
11,HOU,ELP
15,HOU,FLL
5,HOU,GSP
2,HOU,HRL
3,HOU,HRL
10,HOU,HRL
5,HOU,HRL
16,HOU,JAN
22,HOU,JAN
4,HOU,LAS
2,HOU,LAS
5,HOU,LAS
3,HOU,LAS
3,HOU,LAX
23,HOU,LAX
13,HOU,LAX
17,HOU,LIT
3,HOU,MCO
1,HOU,MCO
7,HOU,MCO
35,HOU,MCO
12,HOU,MDW
5,HOU,MDW
4,HOU,MDW
5,HOU,MDW
33,HOU,MDW
6,HOU,MSY
10,HOU,MSY
10,HOU,MSY
11,HOU,MSY
65,HOU,MSY
19,HOU,OAK
21,HOU,OKC
12,HOU,OKC
10,HOU,PHX
3,HOU,PHX
55,HOU,PHX
11,HOU,SAN
37,HOU,SAT
7,HOU,SAT
12,HOU,SAT
46,HOU,SAT
1,HOU,SAT
4,HOU,SAT
4,HOU,STL
1,HOU,STL
10,HOU,STL
1,HOU,STL
8,HOU,TPA
3,HOU,TPA
9,HOU,TPA
22,HOU,TPA
2,HOU,TUL
4,HOU,TUL
1,HOU,ABQ
6,HOU,ABQ
68,HOU,AUS
109,HOU,AUS
3,HOU,BHM
45,HOU,BHM
3,HOU,BNA
12,HOU,BWI
82,HOU,BWI
1,HOU,CHS
55,HOU,CRP
2,HOU,CRP
1,HOU,DAL
1,HOU,DAL
10,HOU,DAL
1,HOU,DAL
1,HOU,DAL
38,HOU,DAL
4,HOU,DAL
1,HOU,DAL
39,HOU,DAL
1,HOU,DAL
4,HOU,DAL
6,HOU,DAL
12,HOU,DEN
1,HOU,DEN
59,HOU,ECP
1,HOU,ELP
1,HOU,FLL
77,HOU,FLL
3,HOU,HRL
22,HOU,HRL
99,HOU,HRL
12,HOU,HRL
6,HOU,JAN
182,HOU,JAX
1,HOU,LAS
1,HOU,LAS
6,HOU,LAS
2,HOU,LAS
14,HOU,LAS
98,HOU,LAX
3,HOU,LAX
6,HOU,LIT
9,HOU,MAF
8,HOU,MCO
8,HOU,MCO
3,HOU,MCO
86,HOU,MDW
4,HOU,MDW
1,HOU,MSY
15,HOU,MSY
7,HOU,MSY
3,HOU,MSY
16,HOU,MSY
10,HOU,MSY
30,HOU,OKC
122,HOU,PHL
12,HOU,PHX
3,HOU,PHX
25,HOU,PHX
2,HOU,SAT
2,HOU,SAT
4,HOU,SAT
1,HOU,STL
10,HOU,STL
1,HOU,STL
4,HOU,TPA
2,HOU,TPA
79,HOU,TUL
20,IAH,ATL
45,IAH,ATL
22,IAH,ATL
20,IAH,ATL
10,IAH,ATL
2,IAH,ATL
5,IAH,ATL
16,IAH,ATL
7,IAH,ATL
1,IAH,ATL
11,IAH,ATL
44,IAH,ATL
27,IAH,ATL
145,IAH,ATL
112,IAH,ATL
24,IAH,ATL
1,IAH,ATL
3,IAH,ATL
10,IAH,ATL
2,IAH,ATL
59,IAH,ATL
19,IAH,ATL
2,IAH,ATL
6,IAH,ATL
36,IAH,ATL
19,IAH,ATL
88,IAH,ATL
122,IAH,ATL
29,IAH,ATL
15,IAH,ATL
53,IAH,ATL
13,IAH,ATL
6,IAH,ATL
6,IAH,ATL
11,IAH,ATL
23,IAH,ATL
138,HOU,ATL
1,HOU,ATL
7,HOU,ATL
1,HOU,ATL
14,HOU,ATL
67,HOU,ATL
58,HOU,ATL
7,HOU,ATL
14,HOU,ATL
2,HOU,ATL
20,HOU,ATL
55,HOU,ATL
13,HOU,ATL
25,HOU,ATL
34,HOU,ATL
92,HOU,ATL
1,HOU,ATL
84,HOU,ATL
10,HOU,ATL
107,HOU,ATL
9,HOU,ATL
30,HOU,ATL
15,HOU,ATL
48,HOU,ATL
10,HOU,ATL
7,HOU,ATL
134,HOU,ATL
18,HOU,ATL
103,HOU,ATL
173,HOU,ATL
24,HOU,ATL
12,HOU,ATL
1,HOU,ATL
2,HOU,ATL
9,HOU,ATL
37,HOU,ATL
1,HOU,ATL
53,HOU,ATL
121,HOU,ATL
41,HOU,ATL
9,HOU,ATL
91,HOU,ATL
13,HOU,ATL
189,HOU,ATL
44,HOU,ATL
192,HOU,ATL
14,HOU,ATL
95,HOU,ATL
55,HOU,ATL
94,HOU,ATL
4,HOU,ATL
168,HOU,ATL
92,HOU,ATL
16,HOU,ATL
9,HOU,ATL
22,HOU,ATL
2,HOU,ATL
13,HOU,ATL
113,HOU,ATL
9,HOU,ATL
145,HOU,ATL
77,HOU,ATL
94,HOU,ATL
97,HOU,ATL
61,IAH,ATL
20,HOU,ATL
16,HOU,ATL
9,HOU,ATL
15,HOU,ATL
8,HOU,ATL
27,HOU,ATL
50,HOU,ATL
26,HOU,ATL
6,HOU,ATL
133,HOU,ATL
12,HOU,ATL
106,HOU,ATL
3,HOU,ATL
93,HOU,ATL
18,HOU,ATL
20,HOU,ATL
14,HOU,ATL
152,HOU,ATL
5,IAH,MEM
6,IAH,MEM
1,IAH,MEM
50,IAH,MEM
4,IAH,MEM
19,IAH,MEM
94,IAH,MEM
41,IAH,MEM
29,IAH,MEM
110,IAH,MEM
20,IAH,ATL
10,IAH,MEM
161,IAH,MEM
27,IAH,MEM
37,IAH,MEM
11,IAH,MEM
34,IAH,MEM
32,IAH,MEM
142,IAH,MEM
83,IAH,MEM
94,IAH,MEM
104,IAH,MEM
15,HOU,ATL
20,HOU,ATL
3,HOU,ATL
77,HOU,ATL
125,HOU,ATL
128,HOU,ATL
3,IAH,DTW
7,IAH,DTW
172,IAH,DTW
2,IAH,DTW
117,IAH,DTW
5,IAH,DTW
8,IAH,DTW
26,IAH,DTW
9,IAH,DTW
13,IAH,DTW
27,IAH,DTW
83,IAH,DTW
47,IAH,DTW
29,IAH,DTW
7,IAH,DTW
11,IAH,DTW
3,IAH,DTW
16,IAH,DTW
130,IAH,DTW
23,IAH,DTW
104,IAH,DTW
5,IAH,DTW
6,HOU,DEN
3,HOU,DEN
11,HOU,DEN
45,HOU,DEN
30,HOU,DEN
21,HOU,DEN
5,HOU,DEN
7,HOU,DEN
16,HOU,DEN
11,HOU,DEN
3,HOU,DEN
5,HOU,DEN
32,HOU,DEN
47,HOU,DEN
7,HOU,DEN
31,HOU,DEN
9,HOU,ATL
10,HOU,ATL
4,HOU,ATL
2,HOU,ATL
4,HOU,ATL
3,HOU,ATL
152,HOU,ATL
93,HOU,ATL
6,HOU,ATL
6,HOU,ATL
18,HOU,ATL
5,HOU,ATL
2,HOU,ATL
1,HOU,ATL
7,HOU,ATL
13,HOU,ATL
96,HOU,ATL
14,HOU,ATL
32,HOU,ATL
11,HOU,ATL
23,HOU,ATL
19,HOU,ATL
5,HOU,ATL
2,HOU,ATL
5,HOU,ATL
6,HOU,ATL
1,HOU,ATL
6,HOU,ATL
24,HOU,ATL
3,HOU,ATL
15,HOU,ATL
10,HOU,ATL
24,HOU,ATL
1,HOU,ATL
19,HOU,ATL
17,HOU,ATL
14,HOU,ATL
19,HOU,ATL
14,HOU,ATL
7,HOU,ATL
20,HOU,ATL
54,HOU,ATL
100,HOU,ATL
81,HOU,ATL
21,HOU,ATL
28,HOU,ATL
20,HOU,ATL
49,HOU,ATL
2,HOU,ATL
21,HOU,ATL
8,HOU,ATL
12,HOU,DFW
13,HOU,DFW
134,HOU,DFW
7,HOU,DFW
4,HOU,DFW
32,HOU,DFW
131,HOU,DFW
6,HOU,DFW
14,HOU,DFW
38,HOU,DFW
11,HOU,DFW
1,HOU,DFW
37,HOU,DFW
55,HOU,DFW
3,HOU,DFW
131,HOU,DFW
2,HOU,DFW
7,HOU,DFW
68,HOU,DFW
66,HOU,DFW
14,HOU,DFW
9,HOU,DFW
11,HOU,DFW
15,HOU,DFW
20,HOU,DFW
141,HOU,DFW
96,HOU,DFW
6,HOU,DFW
1,HOU,DFW
4,HOU,DFW
1,HOU,DFW
11,HOU,DFW
86,HOU,DFW
22,HOU,DFW
17,HOU,DFW
28,HOU,DFW
7,HOU,DFW
10,HOU,DFW
3,HOU,DFW
188,HOU,DFW
22,HOU,DFW
133,HOU,DFW
12,HOU,DFW
2,HOU,DFW
125,HOU,DFW
4,HOU,DFW
27,HOU,DFW
9,HOU,DFW
26,HOU,DFW
6,HOU,DFW
6,HOU,DFW
12,HOU,DFW
31,HOU,DFW
14,HOU,DFW
83,HOU,DFW
6,HOU,DFW
13,HOU,DFW
13,HOU,DFW
71,HOU,DFW
1,HOU,DFW
12,HOU,DFW
10,HOU,DFW
38,HOU,DFW
10,HOU,DFW
110,HOU,DFW
8,HOU,DFW
15,HOU,DFW
49,HOU,DFW
37,HOU,DFW
28,HOU,DFW
28,HOU,DFW
7,HOU,DFW
6,HOU,DFW
20,IAH,ORD
27,IAH,ORD
84,IAH,ORD
15,IAH,ORD
16,IAH,ORD
59,IAH,ORD
164,IAH,ORD
61,IAH,ORD
72,IAH,ORD
27,IAH,ORD
12,IAH,ORD
10,IAH,LAX
13,IAH,LAX
1,IAH,LAX
56,IAH,LAX
104,IAH,LAX
3,IAH,LAX
17,IAH,LAX
2,IAH,LAX
36,IAH,LAX
34,IAH,LAX
13,IAH,LAX
48,IAH,LAX
7,IAH,LAX
21,IAH,LAX
3,IAH,LAX
21,IAH,LAX
88,IAH,LAX
9,IAH,LAX
5,IAH,LAX
16,IAH,LAX
68,IAH,ORD
175,IAH,ORD
55,IAH,ORD
7,IAH,ORD
4,IAH,ORD
11,IAH,ORD
167,IAH,ORD
32,IAH,ORD
100,IAH,ORD
105,IAH,ORD
63,IAH,ORD
13,IAH,ORD
13,IAH,ORD
19,IAH,ORD
44,IAH,ORD
40,IAH,ORD
10,IAH,ORD
36,IAH,ORD
21,IAH,ORD
141,IAH,ORD
12,IAH,ORD
86,IAH,ORD
71,IAH,ORD
170,IAH,ORD
90,IAH,ORD
35,IAH,ORD
110,IAH,ORD
6,IAH,ORD
9,IAH,ORD
118,IAH,ORD
59,IAH,ORD
19,IAH,ORD
10,IAH,ORD
6,IAH,ORD
91,IAH,ORD
20,IAH,ORD
29,IAH,ORD
34,IAH,ORD
6,IAH,ORD
18,IAH,ORD
59,IAH,ORD
26,IAH,DFW
71,IAH,DFW
49,IAH,DFW
8,IAH,DFW
113,IAH,DFW
14,IAH,DFW
80,IAH,DFW
17,IAH,DFW
12,IAH,DFW
25,IAH,DFW
37,IAH,DFW
52,IAH,DFW
9,IAH,DFW
2,IAH,DFW
19,IAH,DFW
16,IAH,MIA
1,IAH,MIA
6,IAH,MIA
6,IAH,MIA
3,IAH,MIA
16,IAH,MIA
21,IAH,MIA
2,IAH,MIA
5,IAH,MIA
2,IAH,MIA
17,IAH,MIA
1,IAH,MIA
2,IAH,MIA
4,IAH,MIA
3,IAH,MIA
46,IAH,MIA
9,IAH,MIA
99,IAH,DFW
35,IAH,DFW
20,IAH,DFW
1,IAH,DFW
5,IAH,DFW
6,IAH,DFW
7,IAH,DFW
27,IAH,DFW
3,IAH,DFW
1,IAH,DFW
1,IAH,DFW
13,IAH,DFW
111,IAH,DFW
14,IAH,DFW
14,IAH,DFW
5,IAH,DFW
4,IAH,DFW
150,IAH,DFW
6,IAH,DFW
6,IAH,DFW
16,IAH,DFW
8,IAH,DFW
7,IAH,DFW
14,IAH,DFW
43,IAH,DFW
47,IAH,DFW
4,IAH,DFW
3,IAH,DFW
15,IAH,DFW
46,IAH,DFW
1,IAH,DFW
66,IAH,DFW
59,IAH,DFW
18,IAH,DFW
52,IAH,DFW
11,IAH,DFW
4,IAH,DFW
17,IAH,DFW
48,IAH,DFW
19,IAH,DFW
1,IAH,DFW
46,IAH,DFW
9,IAH,DFW
33,IAH,DFW
7,IAH,DFW
1,IAH,DFW
1,IAH,DFW
53,IAH,DFW
9,IAH,DFW
13,IAH,DFW
40,IAH,DFW
168,IAH,DFW
2,IAH,DFW
19,IAH,DFW
2,IAH,DFW
27,IAH,DFW
8,IAH,DFW
24,IAH,DFW
75,IAH,DFW
11,IAH,DFW
3,IAH,DFW
4,IAH,MIA
2,IAH,MIA
2,IAH,MIA
1,IAH,MIA
64,IAH,MIA
6,IAH,MIA
2,IAH,MIA
2,IAH,MIA
15,IAH,MIA
1,IAH,DFW
10,IAH,DFW
10,IAH,DFW
1,IAH,DFW
17,IAH,DFW
11,IAH,DFW
12,IAH,DFW
6,IAH,SEA
2,IAH,SEA
5,IAH,SEA
43,IAH,SEA
7,IAH,SEA
12,IAH,SEA
5,IAH,SEA
3,IAH,SEA
55,IAH,SEA
1,HOU,JFK
14,HOU,JFK
2,HOU,JFK
47,HOU,JFK
47,HOU,JFK
13,HOU,JFK
2,HOU,JFK
22,HOU,JFK
1,HOU,JFK
1,HOU,JFK
9,HOU,JFK
6,HOU,JFK
173,HOU,JFK
14,HOU,JFK
63,HOU,JFK
161,HOU,JFK
9,HOU,JFK
28,HOU,JFK
10,HOU,JFK
41,HOU,JFK
13,HOU,JFK
35,HOU,JFK
52,HOU,JFK
98,HOU,JFK
54,HOU,JFK
36,IAH,MSY
5,IAH,AUS
4,IAH,LAX
5,IAH,EWR
2,IAH,EWR
11,IAH,LAX
16,IAH,ORD
6,IAH,ONT
26,IAH,PDX
13,IAH,EWR
1,IAH,SJU
91,IAH,CLE
46,IAH,ORD
6,IAH,SEA
51,IAH,SFO
3,IAH,DEN
2,IAH,BOS
6,IAH,EWR
37,IAH,PHX
1,IAH,MSY
3,IAH,BWI
2,IAH,ORD
10,IAH,DCA
111,IAH,SFO
4,IAH,BOS
35,IAH,LAS
22,IAH,EWR
7,IAH,SAN
52,IAH,IAD
2,IAH,SJC
10,IAH,BWI
4,IAH,TUL
3,IAH,DCA
3,IAH,BOS
5,IAH,DEN
2,IAH,PDX
2,IAH,EWR
42,IAH,PHX
7,IAH,LGA
1,IAH,CLE
2,IAH,ORD
29,IAH,DCA
15,IAH,SEA
7,IAH,SFO
1,IAH,SAN
25,IAH,LAS
49,IAH,MSP
10,IAH,LGA
1,IAH,DCA
10,IAH,SEA
4,IAH,MCO
2,IAH,PDX
1,IAH,MSY
8,IAH,LGA
47,IAH,ORD
3,IAH,SEA
8,IAH,SFO
3,IAH,DEN
8,IAH,LAX
7,IAH,PHX
7,IAH,LAX
3,IAH,DFW
2,IAH,PHL
55,IAH,DTW
5,IAH,LAS
11,IAH,TPA
11,IAH,SNA
9,IAH,EWR
2,IAH,CLE
21,IAH,ORD
9,IAH,FLL
6,IAH,DCA
8,IAH,MCO
3,IAH,LAX
3,IAH,AUS
4,IAH,MSY
5,IAH,SNA
17,IAH,LGA
4,IAH,SMF
18,IAH,ORD
1,IAH,FLL
1,IAH,TPA
20,IAH,RSW
7,IAH,SAN
3,IAH,MIA
2,IAH,LAX
14,IAH,SAN
4,IAH,DCA
1,IAH,PHL
2,IAH,LAX
8,IAH,SNA
28,IAH,DEN
3,IAH,LGA
4,IAH,CLE
4,IAH,SMF
36,IAH,HNL
7,IAH,AUS
10,IAH,LAX
7,IAH,EWR
3,IAH,EWR
14,IAH,LAX
2,IAH,ORD
12,IAH,ONT
3,IAH,DCA
2,IAH,MIA
14,IAH,TPA
4,IAH,PDX
8,IAH,SJU
13,IAH,AUS
2,IAH,ORD
1,IAH,SEA
13,IAH,SFO
5,IAH,BOS
83,IAH,LAS
33,IAH,DEN
2,IAH,PDX
2,IAH,EWR
3,IAH,PHX
2,IAH,BWI
1,IAH,ORD
4,IAH,DCA
12,IAH,SFO
6,IAH,BOS
10,IAH,EWR
5,IAH,SJC
7,IAH,ORD
6,IAH,DCA
5,IAH,SEA
6,IAH,SAT
2,IAH,BOS
1,IAH,SJC
5,IAH,PDX
8,IAH,ORD
1,IAH,DCA
5,IAH,SFO
2,IAH,DEN
17,IAH,PIT
3,IAH,LGA
2,IAH,CLE
14,IAH,SEA
3,IAH,LAS
10,IAH,LGA
1,IAH,SAN
37,IAH,ORD
5,IAH,SEA
16,IAH,SFO
30,IAH,ATL
55,IAH,PHL
2,IAH,DEN
3,IAH,EWR
7,IAH,LAX
5,IAH,PHX
21,IAH,LAX
7,IAH,MSY
1,IAH,SAT
1,IAH,TPA
5,IAH,MCO
6,IAH,EWR
5,IAH,ORD
1,IAH,DCA
44,IAH,MCO
12,IAH,SAN
8,IAH,LAX
1,IAH,ONT
9,IAH,LAX
29,IAH,ORD
5,IAH,PHX
3,IAH,LGA
2,IAH,SMF
22,IAH,ORD
1,IAH,RSW
7,IAH,PHL
6,IAH,SAN
8,IAH,LAX
3,IAH,SFO
1,IAH,SEA
8,IAH,PHL
33,IAH,OMA
1,IAH,SNA
6,IAH,DEN
9,IAH,LGA
110,IAH,RDU
3,IAH,FLL
1,IAH,HNL
1,IAH,LAX
1,IAH,LAX
10,IAH,DEN
29,IAH,EWR
3,IAH,LAX
158,IAH,ORD
4,IAH,ONT
6,IAH,MIA
4,IAH,EWR
30,IAH,SJU
3,IAH,DEN
5,IAH,BOS
22,IAH,DEN
6,IAH,EWR
6,IAH,PHX
4,IAH,RDU
104,IAH,ORD
61,IAH,ORD
11,IAH,SFO
1,IAH,ANC
2,IAH,EWR
40,IAH,BWI
26,IAH,SAT
2,IAH,SJC
2,IAH,DEN
1,IAH,PDX
107,IAH,ORD
6,IAH,SEA
3,IAH,SFO
1,IAH,MCO
1,IAH,DEN
17,IAH,CLE
5,IAH,DCA
6,IAH,SEA
27,IAH,BOS
8,IAH,LAS
52,IAH,PDX
1,IAH,LGA
1,IAH,SAN
1,IAH,CLE
128,IAH,ORD
6,IAH,SLC
7,IAH,SEA
18,IAH,MCO
27,IAH,DEN
3,IAH,EWR
9,IAH,PHX
2,IAH,FLL
4,IAH,LAS
6,IAH,SNA
1,IAH,AUS
4,IAH,EWR
23,IAH,CLE
74,IAH,ORD
15,IAH,RSW
3,IAH,SAN
1,IAH,MIA
2,IAH,AUS
141,IAH,ORD
12,IAH,FLL
4,IAH,RSW
13,IAH,SAN
104,IAH,LAX
1,IAH,ORD
3,IAH,SFO
2,IAH,PHL
13,IAH,MIA
6,IAH,LAX
1,IAH,OMA
5,IAH,SNA
4,IAH,DEN
15,IAH,PBI
7,IAH,PHL
5,IAH,FLL
3,IAH,DTW
7,IAH,HNL
7,IAH,LAX
7,IAH,EWR
2,IAH,EWR
26,IAH,LAX
13,IAH,ORD
7,IAH,ONT
7,IAH,EWR
3,IAH,TPA
1,IAH,PHX
9,IAH,ORD
8,IAH,SEA
12,IAH,DEN
2,IAH,SAT
1,IAH,BOS
2,IAH,DEN
9,IAH,PDX
1,IAH,EWR
10,IAH,BWI
19,IAH,ORD
4,IAH,SFO
1,IAH,BOS
56,IAH,LAS
3,IAH,SAN
15,IAH,ANC
5,IAH,EWR
5,IAH,LGA
16,IAH,ORD
13,IAH,DCA
20,IAH,SJC
6,IAH,DEN
1,IAH,PDX
5,IAH,SLC
9,IAH,SNA
5,IAH,SEA
2,IAH,SFO
7,IAH,BOS
9,IAH,TPA
13,IAH,SEA
5,IAH,SFO
6,IAH,MCO
16,IAH,PDX
3,IAH,LGA
96,IAH,SAN
16,IAH,SLC
9,IAH,SEA
5,IAH,MCO
3,IAH,DEN
19,IAH,EWR
2,IAH,LAX
1,IAH,MSY
1,IAH,LAX
12,IAH,MCO
8,IAH,EWR
2,IAH,AUS
5,IAH,FLL
10,IAH,SAT
2,IAH,RSW
3,IAH,AUS
24,IAH,MCO
17,IAH,SAN
10,IAH,LAX
9,IAH,PHX
7,IAH,ORD
7,IAH,FLL
7,IAH,SAN
3,IAH,LAX
7,IAH,SMF
6,IAH,ORD
8,IAH,SFO
4,IAH,DCA
1,IAH,SAT
12,IAH,DFW
1,IAH,MIA
10,IAH,LAX
4,IAH,SNA
7,IAH,PBI
13,IAH,HNL
3,IAH,MSY
14,IAH,MSY
10,IAH,LAX
2,IAH,EWR
10,IAH,EWR
2,IAH,EWR
18,IAH,LAX
2,IAH,ORD
10,IAH,MIA
3,IAH,LAS
1,IAH,TPA
40,IAH,PDX
7,IAH,EWR
7,IAH,SJU
2,IAH,LGA
6,IAH,CLE
47,IAH,ORD
3,IAH,RDU
31,IAH,SEA
38,IAH,SFO
59,IAH,LAS
3,IAH,DEN
38,IAH,PDX
13,IAH,EWR
8,IAH,PHX
4,IAH,MSY
23,IAH,BWI
7,IAH,ORD
36,IAH,ORD
12,IAH,SFO
65,IAH,EWR
20,IAH,LAS
16,IAH,EWR
20,IAH,SAN
2,IAH,EWR
46,IAH,IAD
22,IAH,SAN
1,IAH,BWI
1,IAH,TUL
16,IAH,ORD
2,IAH,DCA
3,IAH,SAT
7,IAH,BOS
4,IAH,SJC
16,IAH,PDX
61,IAH,PHX
65,IAH,LGA
1,IAH,PIT
20,IAH,SLC
4,IAH,DCA
22,IAH,SEA
10,IAH,SFO
27,IAH,BOS
1,IAH,MCO
5,IAH,LAS
11,IAH,DEN
7,IAH,TPA
27,IAH,LGA
23,IAH,CLE
3,IAH,DCA
25,IAH,SEA
9,IAH,SFO
69,IAH,BOS
34,IAH,MCO
12,IAH,TPA
7,IAH,PDX
25,IAH,LGA
2,IAH,SAN
11,IAH,AUS
2,IAH,CLE
9,IAH,ORD
128,IAH,MSY
61,IAH,SEA
1,IAH,LAX
7,IAH,EWR
15,IAH,PHX
16,IAH,LAX
121,IAH,FLL
31,IAH,SNA
1,IAH,RNO
4,IAH,PHL
25,IAH,DTW
2,IAH,LAX
2,IAH,CLE
2,IAH,EWR
3,IAH,SNA
9,IAH,AUS
11,IAH,MCO
10,IAH,AUS
10,IAH,CLE
13,IAH,ORD
15,IAH,FLL
3,IAH,SAT
62,IAH,MCO
3,IAH,SAN
4,IAH,MIA
4,IAH,MSY
4,IAH,ONT
6,IAH,FLL
7,IAH,AUS
2,IAH,LAX
9,IAH,ORD
7,IAH,PHX
92,IAH,LGA
4,IAH,SMF
5,IAH,SFO
10,IAH,ORD
3,IAH,RSW
9,IAH,PHL
2,IAH,SAT
9,IAH,SAN
26,IAH,LAX
2,IAH,LAS
89,IAH,SJC
7,IAH,SAN
2,IAH,ONT
2,IAH,ORD
11,IAH,SFO
3,IAH,DCA
7,IAH,SEA
3,IAH,SAT
2,IAH,DFW
20,IAH,MFE
5,IAH,MIA
104,IAH,LAX
26,IAH,OMA
1,IAH,SNA
7,IAH,DEN
7,IAH,PBI
24,IAH,LGA
5,IAH,PHL
10,IAH,CLE
10,IAH,SMF
5,IAH,HNL
30,IAH,MSY
2,IAH,SAT
10,IAH,MSY
1,IAH,AUS
8,IAH,LAX
10,IAH,DEN
1,IAH,EWR
20,IAH,EWR
10,IAH,EWR
16,IAH,MSY
8,IAH,LAX
7,IAH,ORD
9,IAH,ONT
11,IAH,DCA
87,IAH,MIA
14,IAH,LAS
8,IAH,TPA
9,IAH,EWR
4,IAH,SJU
38,IAH,PHX
7,IAH,CLE
5,IAH,ORD
8,IAH,SEA
6,IAH,RDU
6,IAH,SEA
10,IAH,SAT
15,IAH,BOS
5,IAH,LAS
7,IAH,DEN
12,IAH,PHX
77,IAH,BWI
3,IAH,LGA
34,IAH,ORD
3,IAH,ORD
4,IAH,AUS
8,IAH,SFO
23,IAH,BOS
72,IAH,LAS
5,IAH,EWR
2,IAH,SAN
17,IAH,ANC
2,IAH,EWR
136,IAH,IAD
23,IAH,IAD
12,IAH,SJC
5,IAH,MSY
70,IAH,ORD
